,P.Name,PSI_P_RADIUS,PSI_P_MASS,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
1880,Kepler-1017 b,0.92408,0.702543,0.936084,0.189427,0.8057331664018802,0.4210933196667931,0.5824850674530673
1882,Kepler-1019 b,0.786836,0.497982,0.907863,0.135095,0.6259633894661891,0.3502110106564327,0.4682085766609581
1885,Kepler-102 d,0.697144,0.624087,0.980741,0.322265,0.6596048116319346,0.5621908024550029,0.6089530017616617
1886,Kepler-102 e,0.971101,0.998925,0.991903,0.399176,0.9849147508414116,0.6292407106410074,0.7872410417021337
1888,Kepler-1020 b,0.982102,0.804458,0.949592,0.773365,0.888853087251206,0.8569604524597386,0.8727611035220515
1889,Kepler-1021 b,0.992824,0.821324,0.951344,0.286476,0.9030117269316054,0.5220509781084602,0.6865989770514186
1890,Kepler-1022 b,0.999128,0.830725,0.952208,0.384953,0.9110436914879549,0.6054381274944617,0.7426847155018806
1893,Kepler-1025 b,0.921593,0.699597,0.935912,0.414563,0.8029593377133116,0.6228920343494528,0.7072177708231984
1894,Kepler-1026 b,0.968867,0.781962,0.946878,0.583701,0.8704120731320311,0.7434336792734104,0.8044213137483011
1895,Kepler-1027 b,0.585271,0.157012,0.776515,0.077169,0.303141172149215,0.24479151544732916,0.2724084927546974
1896,Kepler-1028 b,0.749223,0.444438,0.898314,0.116614,0.5770469406157527,0.3236602984550314,0.43216569163025575
1897,Kepler-1029 b,0.723811,0.415526,0.894123,0.209581,0.5484179880219101,0.4328870435379188,0.48724022972022585
1900,Kepler-1030 b,0.980475,0.86888,0.957195,0.429466,0.9229924799260284,0.6411573191269051,0.7692745829699992
1901,Kepler-1031 b,0.580506,0.146873,0.767596,0.049945,0.2919942768925446,0.1957998524514255,0.23910758317590206
1902,Kepler-1032 b,0.895945,0.659882,0.931025,0.175301,0.7689070024977013,0.40399209586946133,0.5573440153690999
1904,Kepler-1034 b,0.979924,0.797063,0.948053,0.3097,0.8837766478087097,0.5418597734654235,0.6920137384298514
1905,Kepler-1035 b,0.693227,0.351765,0.87418,0.079998,0.49381473819135857,0.26444782404096273,0.36136993925071087
1907,Kepler-1037 b,0.731196,0.423782,0.89533,0.086471,0.5566576176358319,0.2782446413320479,0.39355685632934195
1909,Kepler-1038 c,0.773471,0.480186,0.905133,0.224884,0.6094341191679377,0.4511650801779765,0.524361891481062
1910,Kepler-1039 b,0.786836,0.497982,0.907863,0.099184,0.6259633894661891,0.30007579674475576,0.43340104156210163
1914,Kepler-1040 b,0.943495,0.736773,0.940836,0.806822,0.8337515467062115,0.8712560950673459,0.8522975518207323
1916,Kepler-1042 b,0.964363,0.774251,0.945922,0.296502,0.864094333457291,0.5295920740003573,0.6764743233764332
1920,Kepler-1046 b,0.857485,0.596675,0.921721,0.230588,0.7152900547155678,0.46101822301076123,0.5742488571710364
1921,Kepler-1047 b,0.943495,0.739535,0.941683,0.338172,0.8353128604451149,0.5643144721482872,0.6865705615017009
1922,Kepler-1047 c,0.626507,0.217236,0.814588,0.071302,0.3689171650275981,0.24100156343061346,0.2981771512843343
1923,Kepler-1048 b,0.831025,0.556911,0.915946,0.207027,0.6802991722580588,0.43546016183113695,0.5442822683544658
1924,Kepler-1049 b,0.613082,0.191628,0.798701,0.26461,0.34275892037407285,0.4597219503243237,0.3969556642314458
1926,Kepler-105 c,0.742085,0.701661,0.990939,0.150348,0.721589982736041,0.38598665361900797,0.5277538277656375
1927,Kepler-1050 b,0.827995,0.55317,0.915543,0.253662,0.6767732220988062,0.48191126617459357,0.5710907461819839
1928,Kepler-1050 c,0.79339,0.506099,0.908914,0.297535,0.6336670147719542,0.5200324287868979,0.5740447689283498
1931,Kepler-1053 b,0.622067,0.210459,0.810914,0.196151,0.3618281342751003,0.3988252650146427,0.3798765609273894
1933,Kepler-1055 b,0.716324,0.402953,0.890958,0.100076,0.5372568331552424,0.2986026001360336,0.40053250469968926
1937,Kepler-1059 b,0.860338,0.607097,0.924406,0.181414,0.7227092214618546,0.4095121366748487,0.5440204017088518
1939,Kepler-106 c,0.976501,0.92541,0.986055,0.215831,0.9506123239312648,0.461325521410858,0.6622248303991464
1942,Kepler-1060 b,0.998791,0.837667,0.953614,0.401669,0.9146880673743372,0.6188999771901756,0.7523964540281295
1943,Kepler-1061 b,0.921593,0.699597,0.935912,0.089952,0.8029593377133116,0.29015023043933635,0.48267881336447144
1944,Kepler-1062 b,0.868796,0.617347,0.925276,0.315469,0.7323582485450683,0.5402739068694693,0.6290262730359725
1945,Kepler-1063 b,0.796636,0.51012,0.909425,0.211611,0.637479377172313,0.438684777117921,0.5288218022095035
1946,Kepler-1064 b,0.812561,0.534517,0.91356,0.348053,0.6590354072711117,0.5638858915418969,0.6096070604797388
1948,Kepler-1065 c,0.827995,0.55317,0.915543,0.100221,0.6767732220988062,0.302913576788826,0.4527734503930723
1949,Kepler-1066 b,0.999128,0.830725,0.952208,0.095573,0.9110436914879549,0.3016709717291341,0.5242474946996588
1950,Kepler-1067 b,0.546044,0.112556,0.738598,0.053129,0.24791234028180203,0.19809334451717453,0.22160727567817357
1951,Kepler-1067 c,0.865993,0.610533,0.923834,0.164924,0.7271294962171456,0.3903362635164711,0.5327522976449887
1953,Kepler-1069 b,0.827995,0.55317,0.915543,0.232879,0.6767732220988062,0.46174748326006065,0.5590155025059017
1954,Kepler-107 b,0.809416,0.591045,0.934635,0.078928,0.6916655837324857,0.2716042549003973,0.43342740512098465
1955,Kepler-107 c,0.824946,0.976427,0.941304,0.101461,0.8974962662551861,0.3090398763007777,0.5266518158175405
1958,Kepler-1070 b,0.860338,0.607097,0.924406,0.122848,0.7227092214618546,0.3369887658186842,0.4935026733323868
1959,Kepler-1071 b,0.998791,0.837667,0.953614,0.195994,0.9146880673743372,0.43232235925984674,0.6288402843919139
1960,Kepler-1072 b,0.821879,0.54638,0.914991,0.0493,0.67011808513127,0.21238892697125245,0.37726073350543765
1961,Kepler-1073 b,0.986424,0.811752,0.950449,0.183898,0.8948361050203552,0.41807376167609467,0.6116432755368482
1962,Kepler-1073 c,0.83703,0.571661,0.919331,0.120649,0.6917350698280376,0.33304108728353626,0.4799752074510542
1963,Kepler-1073 d,0.796636,0.509318,0.90912,0.091993,0.6369780641811773,0.2891931468067665,0.4291965643238971
1964,Kepler-1074 b,0.723811,0.41136,0.892274,0.357508,0.5456618851999835,0.5647965060019404,0.5551467609735129
1965,Kepler-1075 b,0.776845,0.481443,0.904557,0.17192,0.6115607797553732,0.3943493875232977,0.491089216873881
1966,Kepler-1076 b,0.546044,0.112556,0.738598,0.243024,0.24791234028180203,0.42367091043875077,0.324088331965519
1968,Kepler-1078 b,0.903791,0.669287,0.931674,0.059664,0.7777503243438733,0.2357697977604426,0.4282172774172869
1969,Kepler-1079 b,0.834037,0.568006,0.918967,0.182516,0.688286292339169,0.40954386941083615,0.5309269548883548
1973,Kepler-1081 b,0.635288,0.230593,0.821425,0.15557,0.38274399509855145,0.35747599534793945,0.3698942965379455
1974,Kepler-1082 b,0.677273,0.311154,0.857987,0.04989,0.4590601300940869,0.20689362346384674,0.30818276022994945
1976,Kepler-1084 b,0.673212,0.303068,0.854793,0.065496,0.45169570998184166,0.23661259968142018,0.3269203208791836
1979,Kepler-1086 b,0.9865,0.855736,0.955189,0.5059,0.9187946255828884,0.6951475491577309,0.7991857306992161
1981,Kepler-1087 b,0.453267,0.047426,0.64588,0.046436,0.14661732756396836,0.1731822268017131,0.15934715333272895
1982,Kepler-1088 b,0.776845,0.481443,0.904557,0.287041,0.6115607797553732,0.5095536731660365,0.5582320679508083
1983,Kepler-1089 b,0.885273,0.643873,0.929054,0.391288,0.7549856835258534,0.6029325679974503,0.6746891558114396
1986,Kepler-1090 b,0.977736,0.794575,0.947972,0.847251,0.8814105639258019,0.8961976483856672,0.8887733539280914
1988,Kepler-1091 b,0.786836,0.497982,0.907863,0.062512,0.6259633894661891,0.2382274792210168,0.3861627640738732
1989,Kepler-1092 b,0.941114,0.731209,0.939844,0.44715,0.8295486886409984,0.6482678802778987,0.7333278734458486
1990,Kepler-1093 b,0.914048,0.68766,0.934429,0.215164,0.792814131861939,0.44839210670572693,0.5962311622279121
1991,Kepler-1093 c,0.916577,0.693659,0.935561,0.404539,0.797365590706672,0.6151998954640678,0.7003850569860762
1993,Kepler-1095 b,0.708733,0.385824,0.885576,0.137734,0.5229208362572675,0.34924765537366176,0.4273509986052275
1994,Kepler-1096 b,0.720081,0.407169,0.891623,0.198199,0.5414745245060011,0.4203793370005238,0.4771003056114161
1996,Kepler-1098 b,0.73848,0.431939,0.896485,0.078919,0.5647816504809625,0.2659881570953865,0.3875889967126543
1998,Kepler-11 b,0.879844,0.382928,0.829226,0.179972,0.5804454351892174,0.3863126475692972,0.47353290575994766
1999,Kepler-11 c,0.915569,0.514516,0.821165,0.204803,0.6863489634318682,0.4100939593495618,0.53053516745758
2002,Kepler-11 f,0.978484,0.382928,0.784838,0.38693,0.6121183881832011,0.5510692944993397,0.5807922591823944
2004,Kepler-110 b,0.885273,0.643873,0.929054,0.177394,0.7549856835258534,0.4059662612533214,0.5536232611088284
2005,Kepler-110 c,0.968867,0.781962,0.946878,0.286548,0.8704120731320311,0.5208896208833499,0.6733413805686045
2006,Kepler-1100 b,0.865993,0.61395,0.92499,0.146869,0.7291614377831566,0.36858154635032936,0.518416290520606
2007,Kepler-1101 b,0.982474,0.866713,0.957167,0.685374,0.9227800322731305,0.8099489955904631,0.8645257429889275
2009,Kepler-1103 b,0.982102,0.802004,0.948865,0.182679,0.8874963281095872,0.41633845526806673,0.6078641709306668
2010,Kepler-1104 b,0.716324,0.402953,0.890958,0.090066,0.5372568331552424,0.28327552528942557,0.39011756129067626
2011,Kepler-1105 b,0.926553,0.711294,0.938074,0.28011,0.8118199243563808,0.5126050215711898,0.645091443003722
2012,Kepler-1106 b,0.840006,0.575296,0.919689,0.054917,0.6951633561804017,0.22473664768568566,0.39525774155848453
2013,Kepler-1107 b,0.752756,0.448407,0.898836,0.056068,0.5809828394126628,0.22449039366529697,0.3611441074315497
2014,Kepler-1108 b,0.786836,0.497982,0.907863,0.160351,0.6259633894661891,0.381545200353772,0.4887057671523872
2015,Kepler-1109 b,0.964363,0.774251,0.945922,0.44817,0.864094333457291,0.6511020371186071,0.7500757166957794
2016,Kepler-111 b,0.821879,0.54638,0.914991,0.094548,0.67011808513127,0.29412679080287807,0.4439590992857679
2019,Kepler-1111 b,0.92408,0.708392,0.937917,0.210886,0.8090802675631139,0.4447398840468437,0.5998585369740174
2022,Kepler-1114 b,0.752756,0.45279,0.900659,0.301703,0.583815372562251,0.5212787376030217,0.5516616176629365
2023,Kepler-1115 b,0.854615,0.593162,0.921396,0.123797,0.711986757341736,0.33773667347802194,0.49037132765385205
2025,Kepler-1117 b,0.673212,0.303068,0.854793,0.163942,0.45169570998184166,0.37434806531622417,0.4112072654311214
2027,Kepler-1119 b,0.906377,0.678544,0.933856,0.115491,0.7842299886436377,0.3284082265961071,0.5074914578728811
2028,Kepler-112 b,0.999128,0.830725,0.952208,0.188374,0.9110436914879549,0.4235224076622157,0.6211661755959121
2029,Kepler-112 c,0.994658,0.844517,0.954372,0.350979,0.9165181886825814,0.578761203077746,0.7283166684379587
2030,Kepler-1120 b,0.763216,0.464913,0.902274,0.167622,0.5956752808435146,0.3888971231932682,0.4813069738507691
2031,Kepler-1121 b,0.903791,0.675475,0.933661,0.160209,0.7813374595685273,0.38675689411954894,0.5497159713179
2032,Kepler-1122 b,0.933893,0.722759,0.939417,0.385112,0.8215714033405739,0.6014821358145227,0.7029655200686753
2033,Kepler-1123 b,0.845902,0.582503,0.920388,0.162305,0.7019547369353668,0.3865017132432921,0.5208711054039796
2034,Kepler-1124 b,0.731196,0.423782,0.89533,0.280245,0.5566576176358319,0.5009109260637065,0.5280491291067348
2035,Kepler-1125 b,0.887964,0.647109,0.929295,0.151155,0.7580300100101578,0.3747900555310933,0.5330122977436282
2036,Kepler-1126 b,0.860338,0.607097,0.924406,0.636812,0.7227092214618546,0.7672501767168255,0.7446467470428426
2037,Kepler-1127 b,0.916577,0.693659,0.935561,0.171924,0.797365590706672,0.40105534451494346,0.5654977733689371
2041,Kepler-113 b,0.882566,0.872939,0.928796,0.212109,0.8777393015434594,0.4438535690562823,0.6241696257356912
2043,Kepler-1130 b,0.546044,0.112556,0.738598,0.181772,0.24791234028180203,0.3664102013536195,0.30139278445361317
2044,Kepler-1130 c,0.546044,0.109666,0.73456,0.137438,0.24470893180266223,0.31773645884600654,0.2788421586470862
2045,Kepler-1130 d,0.476373,0.056384,0.661594,0.159365,0.16388964345558873,0.32470744957576814,0.2306863414646524
2046,Kepler-1131 b,0.824946,0.550538,0.915542,0.117599,0.6739169985599116,0.32812623128607077,0.4702444523193061
2047,Kepler-1132 b,0.997038,0.828391,0.952153,0.62203,0.9088109296536876,0.769589325932994,0.8363080716773689
2048,Kepler-1133 b,0.919092,0.696635,0.935738,0.257617,0.8001697666245582,0.49098066799620527,0.6267917409536387
2050,Kepler-1135 b,0.890639,0.650328,0.929532,0.374279,0.7610568175846006,0.5898341355228603,0.6699979776714197
2051,Kepler-1136 b,0.83703,0.571661,0.919331,0.180983,0.6917350698280376,0.40790106934525194,0.5311868547756703
2052,Kepler-1137 b,0.96662,0.776833,0.946017,0.178614,0.8665461986876407,0.411061893682691,0.5968283852131021
2053,Kepler-1138 b,0.854615,0.593162,0.921396,0.145058,0.711986757341736,0.36558974406840244,0.5101911959223298
2054,Kepler-1139 b,0.701034,0.368262,0.879748,0.063562,0.5080985956563943,0.23647101804660967,0.3466274544563951
2055,Kepler-114 b,0.723811,0.866713,0.955108,0.24399,0.7920457077991143,0.482738853750141,0.6183455644707606
2056,Kepler-114 c,0.827995,0.514516,0.901245,0.284351,0.6526995292016075,0.5062310905061047,0.5748189231754213
2059,Kepler-1141 b,0.556093,0.121851,0.747184,0.076544,0.26030844808227027,0.23914943465540536,0.24950474583642868
2060,Kepler-1142 b,0.790123,0.502053,0.908394,0.183483,0.6298282484288872,0.40825832055452344,0.5070824616779549
2061,Kepler-1143 b,0.845902,0.582503,0.920388,0.173956,0.7019547369353668,0.40013374629990905,0.529977149151655
2063,Kepler-1144 b,0.92408,0.702543,0.936084,0.251063,0.8057331664018802,0.4847845472908558,0.6249855904829833
2064,Kepler-1145 b,0.770075,0.473441,0.903524,0.178724,0.6038088092061923,0.4018475125915302,0.4925840720733489
2065,Kepler-1146 b,0.716324,0.402953,0.890958,0.158985,0.5372568331552424,0.3763628005395857,0.4496704196801653
2067,Kepler-1148 b,0.851728,0.589629,0.921065,0.089831,0.7086631985026456,0.28764594559110335,0.4514909698309693
2068,Kepler-1149 b,0.780197,0.489764,0.906769,0.099785,0.6181524112288166,0.3008021686507596,0.43120944546046786
2069,Kepler-115 b,0.665001,0.28772,0.848624,0.074393,0.43741752104825427,0.2512601942847295,0.3315201522111878
2071,Kepler-1150 b,0.639628,0.237176,0.824613,0.185355,0.38949250381490014,0.3909554227977916,0.390223277759701
2072,Kepler-1151 b,0.971101,0.784508,0.946967,0.646543,0.8728324600448817,0.7824671782771466,0.8264156049591627
2073,Kepler-1152 b,0.580506,0.146873,0.767596,0.17919,0.2919942768925446,0.3708713081919387,0.32907795346345703
2074,Kepler-1153 b,0.860338,0.607097,0.924406,0.098236,0.7227092214618546,0.30134688950775645,0.4666756645745546
2075,Kepler-1154 b,0.994936,0.82369,0.951405,0.096215,0.9052727952611853,0.30255484143374733,0.5233494693075872
2076,Kepler-1154 c,0.999128,0.830725,0.952208,0.127157,0.9110436914879549,0.3479653900260772,0.5630378969833233
2077,Kepler-1155 b,0.93146,0.717055,0.938383,0.351155,0.8172564164936241,0.5740364817370059,0.6849343019596793
2078,Kepler-1156 b,0.745666,0.440445,0.89778,0.229071,0.5730836425601414,0.4534924060885695,0.509793173703415
2079,Kepler-1157 b,0.665001,0.28772,0.848624,0.212137,0.43741752104825427,0.42429299957458644,0.43080528324527734
2080,Kepler-1158 b,0.994936,0.82369,0.951405,0.117532,0.9052727952611853,0.3343957721921735,0.5501994142271794
2081,Kepler-1159 b,0.999128,0.833049,0.952889,0.239335,0.9123171495001068,0.4775559535960158,0.6600624866719229
2083,Kepler-116 c,0.986424,0.811752,0.950449,0.165415,0.8948361050203552,0.39650790828809457,0.5956589563351555
2084,Kepler-1160 b,0.955211,0.755827,0.943116,0.236586,0.8496906875428258,0.47236431065015905,0.633532600492687
2085,Kepler-1161 b,0.952893,0.753145,0.943,0.318643,0.8471520515733878,0.5481608787573224,0.6814511083207193
2086,Kepler-1162 b,0.968867,0.781962,0.946878,0.45507,0.8704120731320311,0.6564265164205358,0.7558846241434177
2087,Kepler-1163 b,0.643936,0.244287,0.828069,0.109134,0.39661718776674315,0.3006168362650369,0.34529669010109904
2088,Kepler-1164 b,0.677273,0.311154,0.857987,0.167117,0.4590601300940869,0.3786610799633361,0.41692709749971457
2089,Kepler-1165 b,0.812561,0.534517,0.91356,0.119713,0.6590354072711117,0.3307038074773256,0.4668463542183087
2091,Kepler-1166 b,0.851728,0.589629,0.921065,0.44367,0.7086631985026456,0.6392565279682328,0.6730658034499033
2092,Kepler-1167 b,0.857485,0.596675,0.921721,0.084813,0.7152900547155678,0.2795959999231033,0.44720491732901424
2093,Kepler-1168 b,0.976501,0.875327,0.95787,0.659991,0.924531065366113,0.795100986774636,0.857377141272382
2094,Kepler-1169 b,0.608537,0.185875,0.795353,0.128056,0.33632099975321195,0.31913903516805964,0.32761739784083094
2097,Kepler-1170 b,0.992605,0.84678,0.954415,0.264914,0.9167977213649693,0.5028298870492883,0.6789648699903349
2100,Kepler-1173 b,0.585271,0.157012,0.776515,0.069561,0.303141172149215,0.2324116174269264,0.265430838690408
2101,Kepler-1174 b,0.824946,0.550538,0.915542,0.098731,0.6739169985599116,0.3006532507757067,0.4501281332798969
2103,Kepler-1176 b,0.984483,0.860155,0.955867,0.340112,0.9202216987579678,0.57017702260263,0.7243543803499447
2104,Kepler-1177 b,0.903791,0.669287,0.931674,0.47151,0.7777503243438733,0.6627922809900549,0.7179741718980084
2105,Kepler-1178 b,0.656668,0.273162,0.842592,0.389186,0.4235289178037316,0.5726473697765493,0.4924761119126645
2106,Kepler-1179 b,0.745666,0.440445,0.89778,0.138692,0.5730836425601414,0.35286669403614734,0.44969114996449533
2107,Kepler-118 b,0.916577,0.693659,0.935561,0.23759,0.797365590706672,0.47146573363289085,0.613131758430555
2109,Kepler-1180 b,0.92408,0.702543,0.936084,0.175959,0.8057331664018802,0.4058477603190635,0.5718435109354573
2110,Kepler-1181 b,0.818792,0.542577,0.914569,0.093019,0.6665265988570899,0.2916715512541461,0.4409159183345475
2111,Kepler-1182 b,0.992605,0.84678,0.954415,0.168453,0.9167977213649693,0.400966420034147,0.6063044616619402
2114,Kepler-1185 b,0.749223,0.444438,0.898314,0.493487,0.5770469406157527,0.6658124968172345,0.619842773864567
2115,Kepler-1186 b,0.973324,0.787042,0.947055,0.247811,0.8752410340060617,0.48444880700131776,0.651160099179024
2117,Kepler-1188 b,0.943495,0.736773,0.940836,0.191002,0.8337515467062115,0.42391220514630146,0.5945060611199601
2118,Kepler-1189 b,0.871582,0.620727,0.925557,0.111546,0.7355368652311045,0.3213132134257787,0.4861457741876711
2120,Kepler-119 c,0.599341,0.174219,0.788146,0.125369,0.3231355592920717,0.3143391096793398,0.3187069877075263
2121,Kepler-1190 b,0.749223,0.444438,0.898314,0.357917,0.5770469406157527,0.5670289692229137,0.5720160241903947
2122,Kepler-1191 b,0.803066,0.51809,0.910418,0.174204,0.6450274908405067,0.3982442181275203,0.506831795333061
2123,Kepler-1192 b,0.999128,0.830725,0.952208,0.359279,0.9110436914879549,0.5849002804170982,0.7299792535569303
2124,Kepler-1193 b,0.745666,0.440445,0.89778,0.071933,0.5730836425601414,0.2541259702194957,0.38162211241294525
2125,Kepler-1194 b,0.803066,0.51809,0.910418,0.280829,0.6450274908405067,0.505639967290957,0.5710969089133313
2126,Kepler-1195 b,0.943495,0.736773,0.940836,0.251512,0.8337515467062115,0.4864478841890465,0.6368490212244826
2127,Kepler-1196 b,0.973324,0.787042,0.947055,0.519355,0.8752410340060617,0.7013257085869589,0.7834724234832288
2128,Kepler-1197 b,0.723811,0.41136,0.892274,0.145124,0.5456618851999835,0.3598477066426852,0.44311982351451873
2129,Kepler-1198 b,0.790123,0.502053,0.908394,0.208978,0.6298282484288872,0.43569985234333053,0.5238473774317522
2130,Kepler-1199 b,0.689281,0.335388,0.867065,0.204255,0.4808082528701021,0.4208353140778468,0.44982340102290164
2132,Kepler-120 b,0.957517,0.982185,0.992621,0.249268,0.9697725685154226,0.49742200537169645,0.6945402909733909
2133,Kepler-120 c,0.806251,0.526355,0.912513,0.353579,0.651440131635287,0.5680188676681436,0.6083011473974566
2134,Kepler-1200 b,0.656668,0.265768,0.83791,0.105117,0.4177575146230167,0.2967803657083804,0.3521111017381346
2135,Kepler-1201 b,0.984268,0.8069,0.949663,0.237235,0.8911822760804884,0.4746507155846286,0.6503847361815481
2137,Kepler-1203 b,0.656668,0.265768,0.83791,0.080293,0.4177575146230167,0.2593806230812163,0.32917807405685207
2139,Kepler-1205 b,0.773471,0.477243,0.903962,0.083157,0.6075636760480336,0.27417287982949734,0.4081390482934525
2140,Kepler-1206 b,0.83703,0.571661,0.919331,0.103989,0.6917350698280376,0.3091930001778824,0.4624712332333633
2141,Kepler-1207 b,0.834037,0.560631,0.916343,0.134206,0.6838033323602628,0.3506832312187168,0.4896921095037402
2142,Kepler-1208 b,0.990702,0.818947,0.951284,0.324292,0.9007399351610874,0.5554221736013066,0.7073124717101142
2143,Kepler-1209 b,0.803066,0.51809,0.910418,0.251439,0.6450274908405067,0.47845019751485107,0.5555299545435415
2144,Kepler-121 b,0.994936,0.82369,0.951405,0.157546,0.9052727952611853,0.38715636651100027,0.5920153090204485
